1.968	2.62121
1.972	2.62422
1.976	2.62722
1.98	2.63023
1.984	2.63324
1.988	2.63626
1.992	2.63927
1.996	2.64229
2	2.64531
2.004	2.64834
2.008	2.65137
2.012	2.65439
2.016	2.65743
2.02	2.66046
2.024	2.6635
2.028	2.66654
2.032	2.66958
2.036	2.67262
2.04	2.67567
2.044	2.67872
2.048	2.68177
2.052	2.68483
2.056	2.68789
2.06	2.69095
2.064	2.69401
2.068	2.69707
2.072	2.70014
2.076	2.70321
2.08	2.70628
2.084	2.70935
2.088	2.71243
2.092	2.71551
2.096	2.71859
2.1	2.72168
2.104	2.72476
2.108	2.72785
2.112	2.73094
2.116	2.73404
2.12	2.73713
2.124	2.74023
2.128	2.74333
2.132	2.74643
2.136	2.74954
2.14	2.75265
2.144	2.75576
2.148	2.75887
2.152	2.76198
2.156	2.7651
2.16	2.76822
2.164	2.77134
2.168	2.77446
2.172	2.77759
2.176	2.78072
2.18	2.78385
2.184	2.78698
2.188	2.79011
2.192	2.79325
2.196	2.79639
2.2	2.79953
2.204	2.80267
2.208	2.80582
2.212	2.80897
2.216	2.81212
2.22	2.81527
2.224	2.81842
2.228	2.82158
2.232	2.82474
2.236	2.8279
2.24	2.83106
2.244	2.83423
2.248	2.83739
2.252	2.84056
2.256	2.84373
2.26	2.84691
2.264	2.85008
2.268	2.85326
2.272	2.85644
2.276	2.85962
2.28	2.8628
2.284	2.86599
2.288	2.86918
2.292	2.87237
2.296	2.87556
2.3	2.87875
2.304	2.88195
2.308	2.88515
2.312	2.88835
2.316	2.89155
2.32	2.89475
2.324	2.89796
2.328	2.90116
2.332	2.90437
2.336	2.90759
2.34	2.9108
2.344	2.91402
2.348	2.91723
2.352	2.92045
2.356	2.92367
2.36	2.9269
2.364	2.93012
2.368	2.93335
2.372	2.93658
2.376	2.93981
2.38	2.94304
2.384	2.94628
2.388	2.94951
2.392	2.95275
2.396	2.95599
2.4	2.95924
2.404	2.96248
2.408	2.96573
2.412	2.96897
2.416	2.97222
2.42	2.97547
2.424	2.97873
2.428	2.98198
2.432	2.98524
2.436	2.9885
2.44	2.99176
2.444	2.99502
2.448	2.99828
2.452	3.00155
2.456	3.00482
2.46	3.00809
2.464	3.01136
2.468	3.01463
2.472	3.01791
2.476	3.02118
2.48	3.02446
2.484	3.02774
2.488	3.03102
2.492	3.03431
2.496	3.03759
2.5	3.04088
2.504	3.04417
2.508	3.04746
2.512	3.05075
2.516	3.05404
2.52	3.05734
2.524	3.06063
2.528	3.06393
2.532	3.06723
2.536	3.07054
2.54	3.07384
2.544	3.07714
2.548	3.08045
2.552	3.08376
2.556	3.08707
2.56	3.09038
2.564	3.0937
2.568	3.09701
2.572	3.10033
2.576	3.10365
2.58	3.10697
2.584	3.11029
2.588	3.11361
2.592	3.11694
2.596	3.12026
2.6	3.12359
2.604	3.12692
2.608	3.13025
2.612	3.13358
2.616	3.13692
2.62	3.14025
2.624	3.14359
2.628	3.14693
2.632	3.15027
2.636	3.15361
2.64	3.15696
2.644	3.1603
2.648	3.16365
2.652	3.16699
2.656	3.17034
2.66	3.1737
2.664	3.17705
2.668	3.1804
2.672	3.18376
2.676	3.18711
2.68	3.19047
2.684	3.19383
2.688	3.19719
2.692	3.20056
2.696	3.20392
2.7	3.20729
2.704	3.21065
2.708	3.21402
2.712	3.21739
2.716	3.22077
2.72	3.22414
2.724	3.22751
2.728	3.23089
2.732	3.23427
2.736	3.23765
2.74	3.24103
2.744	3.24441
2.748	3.24779
2.752	3.25117
2.756	3.25456
2.76	3.25795
2.764	3.26134
2.768	3.26473
2.772	3.26812
2.776	3.27151
2.78	3.2749
2.784	3.2783
2.788	3.2817
2.792	3.2851
2.796	3.2885
2.8	3.2919
2.804	3.2953
2.808	3.2987
2.812	3.30211
2.816	3.30551
2.82	3.30892
2.824	3.31233
2.828	3.31574
2.832	3.31915
2.836	3.32256
2.84	3.32598
2.844	3.32939
2.848	3.33281
2.852	3.33623
2.856	3.33965
2.86	3.34307
2.864	3.34649
2.868	3.34991
2.872	3.35334
2.876	3.35677
2.88	3.36019
2.884	3.36362
2.888	3.36705
2.892	3.37048
2.896	3.37391
2.9	3.37735
2.904	3.38078
2.908	3.38422
2.912	3.38765
2.916	3.39109
2.92	3.39453
2.924	3.39797
2.928	3.40142
2.932	3.40486
2.936	3.4083
2.94	3.41175
2.944	3.4152
2.948	3.41864
2.952	3.42209
2.956	3.42554
2.96	3.429
2.964	3.43245
2.968	3.4359
2.972	3.43936
2.976	3.44281
2.98	3.44627
2.984	3.44973
2.988	3.45319
2.992	3.45665
2.996	3.46011
