1.968	2.62165
1.972	2.62465
1.976	2.62766
1.98	2.63067
1.984	2.63368
1.988	2.63669
1.992	2.63971
1.996	2.64273
2	2.64575
2.004	2.64878
2.008	2.6518
2.012	2.65483
2.016	2.65787
2.02	2.6609
2.024	2.66394
2.028	2.66698
2.032	2.67002
2.036	2.67307
2.04	2.67612
2.044	2.67917
2.048	2.68222
2.052	2.68528
2.056	2.68833
2.06	2.69139
2.064	2.69446
2.068	2.69752
2.072	2.70059
2.076	2.70366
2.08	2.70673
2.084	2.70981
2.088	2.71288
2.092	2.71596
2.096	2.71905
2.1	2.72213
2.104	2.72522
2.108	2.72831
2.112	2.7314
2.116	2.73449
2.12	2.73759
2.124	2.74069
2.128	2.74379
2.132	2.74689
2.136	2.75
2.14	2.75311
2.144	2.75622
2.148	2.75933
2.152	2.76245
2.156	2.76556
2.16	2.76868
2.164	2.7718
2.168	2.77493
2.172	2.77805
2.176	2.78118
2.18	2.78431
2.184	2.78745
2.188	2.79058
2.192	2.79372
2.196	2.79686
2.2	2.8
2.204	2.80314
2.208	2.80629
2.212	2.80944
2.216	2.81259
2.22	2.81574
2.224	2.8189
2.228	2.82205
2.232	2.82521
2.236	2.82837
2.24	2.83154
2.244	2.8347
2.248	2.83787
2.252	2.84104
2.256	2.84421
2.26	2.84738
2.264	2.85056
2.268	2.85374
2.272	2.85692
2.276	2.8601
2.28	2.86328
2.284	2.86647
2.288	2.86966
2.292	2.87285
2.296	2.87604
2.3	2.87924
2.304	2.88243
2.308	2.88563
2.312	2.88883
2.316	2.89203
2.32	2.89524
2.324	2.89844
2.328	2.90165
2.332	2.90486
2.336	2.90807
2.34	2.91129
2.344	2.9145
2.348	2.91772
2.352	2.92094
2.356	2.92416
2.36	2.92739
2.364	2.93061
2.368	2.93384
2.372	2.93707
2.376	2.9403
2.38	2.94354
2.384	2.94677
2.388	2.95001
2.392	2.95325
2.396	2.95649
2.4	2.95973
2.404	2.96297
2.408	2.96622
2.412	2.96947
2.416	2.97272
2.42	2.97597
2.424	2.97922
2.428	2.98248
2.432	2.98574
2.436	2.989
2.44	2.99226
2.444	2.99552
2.448	2.99878
2.452	3.00205
2.456	3.00532
2.46	3.00859
2.464	3.01186
2.468	3.01513
2.472	3.01841
2.476	3.02168
2.48	3.02496
2.484	3.02824
2.488	3.03153
2.492	3.03481
2.496	3.03809
2.5	3.04138
2.504	3.04467
2.508	3.04796
2.512	3.05125
2.516	3.05455
2.52	3.05784
2.524	3.06114
2.528	3.06444
2.532	3.06774
2.536	3.07104
2.54	3.07435
2.544	3.07765
2.548	3.08096
2.552	3.08427
2.556	3.08758
2.56	3.09089
2.564	3.0942
2.568	3.09752
2.572	3.10084
2.576	3.10415
2.58	3.10747
2.584	3.1108
2.588	3.11412
2.592	3.11745
2.596	3.12077
2.6	3.1241
2.604	3.12743
2.608	3.13076
2.612	3.13409
2.616	3.13743
2.62	3.14076
2.624	3.1441
2.628	3.14744
2.632	3.15078
2.636	3.15412
2.64	3.15747
2.644	3.16081
2.648	3.16416
2.652	3.16751
2.656	3.17086
2.66	3.17421
2.664	3.17756
2.668	3.18092
2.672	3.18427
2.676	3.18763
2.68	3.19099
2.684	3.19435
2.688	3.19771
2.692	3.20107
2.696	3.20444
2.7	3.2078
2.704	3.21117
2.708	3.21454
2.712	3.21791
2.716	3.22128
2.72	3.22466
2.724	3.22803
2.728	3.23141
2.732	3.23478
2.736	3.23816
2.74	3.24154
2.744	3.24492
2.748	3.24831
2.752	3.25169
2.756	3.25508
2.76	3.25847
2.764	3.26185
2.768	3.26524
2.772	3.26864
2.776	3.27203
2.78	3.27542
2.784	3.27882
2.788	3.28222
2.792	3.28561
2.796	3.28901
2.8	3.29242
2.804	3.29582
2.808	3.29922
2.812	3.30263
2.816	3.30603
2.82	3.30944
2.824	3.31285
2.828	3.31626
2.832	3.31967
2.836	3.32309
2.84	3.3265
2.844	3.32992
2.848	3.33333
2.852	3.33675
2.856	3.34017
2.86	3.34359
2.864	3.34701
2.868	3.35044
2.872	3.35386
2.876	3.35729
2.88	3.36071
2.884	3.36414
2.888	3.36757
2.892	3.371
2.896	3.37444
2.9	3.37787
2.904	3.3813
2.908	3.38474
2.912	3.38818
2.916	3.39162
2.92	3.39506
2.924	3.3985
2.928	3.40194
2.932	3.40538
2.936	3.40883
2.94	3.41227
2.944	3.41572
2.948	3.41917
2.952	3.42262
2.956	3.42607
2.96	3.42952
2.964	3.43297
2.968	3.43643
2.972	3.43988
2.976	3.44334
2.98	3.4468
2.984	3.45025
2.988	3.45371
2.992	3.45718
2.996	3.46064
